state,local_minimum_id,status,stored_objective,cartesian_objective,objective_abs_difference,sqrt_s_abs_difference,pOut_abs_difference,qOut_abs_difference,theta_p_abs_difference,theta_gamma_abs_difference,phi_p_abs_difference,phi_gamma_abs_difference,proton_direction_distance,photon_direction_distance,proton_vector_roundtrip_distance,photon_vector_roundtrip_distance,energy_residual,momentum_residual,within_objective_tolerance,within_kinematic_tolerance
CPGAMMA,17,pass,8.429035247559113e-12,6.2735894257315294e-09,6.26516039048397e-09,2.744471316873387e-13,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,1.1102230246251565e-16,True,True
CPGAMMA,18,pass,8.628098235874404e-12,6.265541308003719e-09,6.256913209767845e-09,1.354472090042691e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,2.3933675774836955e-16,0.0,2.255593783146854e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,19,pass,8.745226764972358e-12,8.696376951888851e-12,4.884981308350689e-14,2.922107000813412e-13,3.3306690738754696e-16,0.0,1.6933882681507972e-17,0.0,9.15401088263934e-12,nan,2.2662355339603715e-16,0.0,3.5844238651883446e-16,0.0,0.0,0.0,True,True
CPGAMMA,20,pass,8.868794587613138e-12,5.956950599461663e-09,5.94808180487405e-09,7.913669719528116e-13,5.134781488891349e-16,3.3306690738754696e-16,0.0,0.0,nan,nan,0.0,0.0,5.134781488891349e-16,3.3306690738754696e-16,0.0,0.0,True,True
CPGAMMA,21,pass,8.90021389921003e-12,8.89976981000018e-12,4.440892098500626e-16,4.587441537751147e-13,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,22,pass,1.0011769191464737e-11,4.043535395403808e-09,4.033523626212343e-09,2.184918912462308e-13,4.440892098500626e-16,1.1102230246251565e-16,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,1.1102230246251565e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
CPGAMMA,23,pass,1.0500156299997343e-11,6.672643104721487e-09,6.66214294842149e-09,7.949196856316121e-14,4.440892098500626e-16,3.3306690738754696e-16,0.0,1.1445892688776316e-16,nan,4.432454403513475e-12,0.0,1.144761771318247e-16,4.440892098500626e-16,3.512674364412774e-16,0.0,0.0,True,True
CPGAMMA,24,pass,1.1099010599480152e-11,1.109889957717769e-11,1.1102230246251565e-16,5.373479439185758e-13,4.440892098500626e-16,1.5265566588595902e-16,0.0,3.8459022750313154e-16,nan,2.1535218053259086e-11,0.0,5.220372953815265e-16,4.440892098500626e-16,1.523905861436182e-16,0.0,0.0,True,True
CPGAMMA,25,pass,1.1569301072711369e-11,1.1569079028106444e-11,2.220446049250313e-16,6.066258606551855e-13,1.3877787807814457e-16,2.220446049250313e-16,0.0,7.404592618307643e-17,nan,9.253042776435905e-12,0.0,1.4320081858265274e-16,1.3877787807814457e-16,2.6823856683113224e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,26,pass,1.253852577320913e-11,3.5849910817731256e-09,3.5724525559999165e-09,6.501466032204917e-13,1.6609977282477928e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,1.6609977282477928e-16,0.0,0.0,0.0,True,True
CPGAMMA,27,pass,1.2693179840539415e-11,2.888528527478229e-09,2.8758353476376897e-09,8.206768598029157e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,8.881784197001252e-16,2.220446049250313e-16,True,True
CPGAMMA,28,pass,1.2775558388966601e-11,1.2775558388966601e-11,0.0,1.1368683772161603e-13,2.220446049250313e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,2.220446049250313e-16,True,True
CPGAMMA,29,pass,1.3297696277447812e-11,1.4052092822680606e-11,7.543965452327939e-13,1.5987211554602254e-14,4.440892098500626e-16,4.440892098500626e-16,4.438452643612534e-17,1.8519528358768023e-16,1.893374346195742e-11,1.4805934256401088e-12,1.753240674717607e-15,1.9342390161384558e-16,7.663131339266264e-16,5.198139871903932e-16,0.0,3.3881317890172014e-21,True,True
CPGAMMA,30,pass,1.3477774452042013e-11,4.736157466211921e-09,4.722679691759879e-09,8.446576771348191e-13,4.996003610813204e-16,2.220446049250313e-16,1.1852498149611534e-15,3.264126165539172e-17,8.979483823168266e-12,1.2256862191861728e-12,1.6037071608351628e-15,7.669159576961281e-17,7.289457727617576e-16,2.3966388670138835e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,31,pass,1.3701262346899057e-11,6.278843889262475e-09,6.265142626915576e-09,5.235811784132238e-13,2.7755575615628914e-17,0.0,0.0,0.0,nan,nan,1.6941422358277328e-16,0.0,2.938375855329149e-17,0.0,0.0,0.0,True,True
CPGAMMA,32,pass,1.4401702053135068e-11,1.440136898622768e-11,3.3306690738754696e-16,8.86402062860725e-13,3.3306690738754696e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,3.3306690738754696e-16,0.0,0.0,2.220446049250313e-16,True,True
CPGAMMA,33,pass,1.4884760091149474e-11,3.5403886489149272e-09,3.5255038888237777e-09,7.949196856316121e-13,1.3877787807814457e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,1.3877787807814457e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,34,pass,1.50632839535092e-11,1.5063505998114124e-11,2.220446049250313e-16,7.016609515630989e-14,1.6653345369377348e-16,1.6653345369377348e-16,0.0,0.0,nan,nan,0.0,0.0,1.6653345369377348e-16,1.6653345369377348e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,35,pass,1.5137779918461547e-11,1.5138001963066472e-11,2.220446049250313e-16,4.1389114358025836e-13,2.220446049250313e-16,4.440892098500626e-16,0.0,1.3813370952175767e-16,nan,4.3287595730134854e-11,0.0,1.6596220946293535e-16,2.220446049250313e-16,4.902242803059952e-16,0.0,0.0,True,True
CPGAMMA,36,pass,1.5605072789526275e-11,5.483214771118128e-09,5.4676096983286016e-09,4.303224443447107e-13,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,37,pass,1.5610845949254326e-11,1.56106239046494e-11,2.220446049250313e-16,4.618527782440651e-14,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,2.220446049250313e-16,True,True
CPGAMMA,38,pass,1.580924280375484e-11,1.5809020759149917e-11,2.220446049250313e-16,1.8740564655672642e-13,4.440892098500626e-16,2.220446049250313e-16,0.0,1.2287398746049782e-16,nan,1.4059864383852982e-12,0.0,1.4421362480953175e-16,4.440892098500626e-16,3.0966149636491097e-16,0.0,0.0,True,True
CPGAMMA,39,pass,1.6031953542494648e-11,3.944647275488933e-09,3.928615321946438e-09,4.867217739956686e-13,3.3306690738754696e-16,0.0,8.187894806610529e-16,7.37257477290143e-17,1.5987211554602254e-14,1.509903313490213e-14,1.1981405529461143e-15,1.2468876500316785e-16,4.52985065287907e-16,1.9459094348337478e-16,0.0,0.0,True,True
CPGAMMA,40,pass,1.6390666601751036e-11,1.639044455714611e-11,2.220446049250313e-16,4.072298054325074e-13,3.3306690738754696e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,3.3306690738754696e-16,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,41,pass,1.689615114486287e-11,1.619226974725052e-11,7.038813976123492e-13,1.5010215292932116e-13,5.551115123125783e-17,2.220446049250313e-16,7.838375131255515e-16,0.0,1.13509202037676e-11,nan,8.420244477983235e-16,0.0,3.751334961671232e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,42,pass,1.7301049481943664e-11,2.9988134198077887e-09,2.981512370325845e-09,2.7355895326763857e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,1.7763568394002505e-15,0.0,True,True
CPGAMMA,43,pass,1.7589263379136355e-11,2.0197621353190698e-11,2.6083579740543428e-12,3.9168668308775523e-13,3.165870343657673e-16,2.220446049250313e-16,4.120006202520954e-14,0.0,1.801625515440719e-10,nan,8.647644952494713e-14,0.0,5.816718386334077e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,44,pass,1.7681189845575318e-11,1.768085677866793e-11,3.3306690738754696e-16,3.5349501104064984e-13,2.220446049250313e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,2.220446049250313e-16,True,True
CPGAMMA,45,pass,1.8218537789493894e-11,1.821831574488897e-11,2.220446049250313e-16,3.2862601528904634e-13,0.0,1.3877787807814457e-16,0.0,0.0,nan,nan,0.0,0.0,0.0,1.3877787807814457e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
CPGAMMA,46,pass,1.9088064462380316e-11,1.9088064462380316e-11,0.0,9.769962616701378e-14,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16,8.881784197001252e-16,5.551115123125783e-17,True,True
CPGAMMA,47,pass,2.0783597065587855e-11,4.3762834467386824e-09,4.3554998496730946e-09,1.7674750552032492e-13,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,48,pass,2.1617374557081348e-11,8.789191596747514e-12,1.2828182960333834e-11,7.860379014346108e-13,4.440892098500626e-16,8.326672684688674e-17,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,8.326672684688674e-17,8.881784197001252e-16,5.551115123125783e-17,True,True
CPGAMMA,49,pass,2.238631502393673e-11,6.287521281400643e-09,6.2651349663767064e-09,5.915268275202834e-13,0.0,3.3306690738754696e-16,0.0,0.0,nan,nan,0.0,0.0,0.0,3.3306690738754696e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
CPGAMMA,50,pass,2.321776104707851e-11,2.3217872069380974e-11,1.1102230246251565e-16,9.596767824859853e-13,0.0,2.0816681711721685e-16,0.0,0.0,nan,nan,0.0,0.0,0.0,2.0816681711721685e-16,0.0,2.7755575615628914e-17,True,True
CPGAMMA,51,pass,2.3245183555786753e-11,6.485774028952562e-09,6.4625288453967755e-09,1.7763568394002505e-14,0.0,1.1102230246251565e-16,3.4473817436776397e-16,0.0,4.9616755148917946e-11,nan,4.721739203002352e-16,0.0,3.759657111136852e-16,1.1102230246251565e-16,0.0,0.0,True,True
CPGAMMA,52,pass,2.3402946247585987e-11,2.3403168292190912e-11,2.220446049250313e-16,1.2878587085651816e-13,5.551115123125783e-16,5.551115123125783e-17,0.0,0.0,nan,nan,0.0,0.0,5.551115123125783e-16,5.551115123125783e-17,0.0,0.0,True,True
CPGAMMA,53,pass,2.4307111878840715e-11,2.4307111878840715e-11,0.0,9.57456336436735e-13,4.440892098500626e-16,1.942890293094024e-16,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,1.942890293094024e-16,8.881784197001252e-16,0.0,True,True
CPGAMMA,54,pass,2.474387361672825e-11,2.4744095661333176e-11,2.220446049250313e-16,7.465139617579553e-13,3.3306690738754696e-16,1.1102230246251565e-16,0.0,0.0,nan,nan,0.0,0.0,3.3306690738754696e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,True
CPGAMMA,55,pass,2.5011770432570302e-11,2.5011881454872764e-11,1.1102230246251565e-16,1.9539925233402755e-14,2.7755575615628914e-17,2.220446049250313e-16,3.9968028886505635e-15,2.7755575615628914e-17,2.6645352591003757e-15,8.881784197001252e-16,4.7695192767326434e-15,1.1102230246251565e-16,5.355661994842668e-16,2.8744111503786724e-16,0.0,0.0,True,True
CPGAMMA,56,pass,2.5512925105886097e-11,2.5513147150491022e-11,2.220446049250313e-16,3.310685059432217e-13,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,True,True
CPGAMMA,57,pass,2.5966007122235624e-11,2.596622916684055e-11,2.220446049250313e-16,4.405364961712621e-13,0.0,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,58,pass,2.6505686534505912e-11,2.6505908579110837e-11,2.220446049250313e-16,2.0605739337042905e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,59,pass,2.66852095975878e-11,2.6685542664495188e-11,3.3306690738754696e-16,5.133671265866724e-13,7.632783294297951e-17,2.220446049250313e-16,0.0,0.0,nan,nan,2.441643782666372e-16,0.0,7.632789400843894e-17,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
CPGAMMA,60,pass,2.7134294811048676e-11,3.31497052030727e-11,6.015410392024023e-12,7.37632177560954e-13,1.0755285551056204e-16,1.1102230246251565e-16,8.027432885082675e-15,0.0,1.4982681761921413e-11,nan,2.006237782865644e-14,0.0,4.641406731125186e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,61,pass,2.7383539880077024e-11,2.7086888287897182e-11,2.9665159217984183e-13,6.643574579356937e-13,3.3306690738754696e-16,2.220446049250313e-16,2.7347644548231242e-16,8.701315357259251e-17,5.899281063648232e-12,3.5003111520381935e-12,6.11209910141829e-16,8.767221174887684e-17,5.456669425765169e-16,2.6057297194570824e-16,0.0,2.220446049266469e-16,True,True
CPGAMMA,62,pass,2.8200553003898676e-11,2.8200553003898676e-11,0.0,8.344436253082677e-13,3.3306690738754696e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,3.3306690738754696e-16,0.0,0.0,0.0,True,True
CPGAMMA,63,pass,2.8684166153425394e-11,2.8684166153425394e-11,0.0,6.421529974431905e-13,2.220446049250313e-16,1.1102230246251565e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,True,True
CPGAMMA,64,pass,2.9385494038081106e-11,2.2414315958840803e-09,2.212046101845999e-09,5.697664562376303e-13,4.440892098500626e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,0.0,0.0,0.0,True,True
CPGAMMA,65,pass,2.98679969645832e-11,1.1371126262815778e-11,1.849687070176742e-11,8.464340339742193e-13,2.0816681711721685e-17,1.1102230246251565e-16,0.0,0.0,nan,nan,7.84361893414428e-19,0.0,2.1081224845297742e-17,1.1102230246251565e-16,0.0,0.0,True,True
CPGAMMA,66,pass,3.043787444312329e-11,3.0430546971160766e-11,7.327471962526033e-15,9.414691248821327e-13,1.942890293094024e-16,0.0,6.758780818003074e-16,0.0,2.2466117854946788e-10,nan,1.9584528294508964e-15,0.0,3.78006851579895e-16,0.0,0.0,0.0,True,True
CPGAMMA,67,pass,3.0914160120687484e-11,3.9756274938795855e-09,3.944713333758898e-09,6.679101716144942e-13,0.0,1.1102230246251565e-16,0.0,0.0,nan,nan,0.0,0.0,0.0,1.1102230246251565e-16,8.881784197001252e-16,0.0,True,True
CPGAMMA,68,pass,3.163436179676182e-11,6.38122743534808e-09,6.349593073551318e-09,6.750155989720952e-13,5.551115123125783e-17,4.440892098500626e-16,5.546507263892719e-16,1.5550169658873347e-16,1.0693668173189508e-12,7.478462293875054e-13,5.611484324355444e-16,1.7090888575754705e-16,1.8613196464934624e-16,3.2898428574892585e-16,0.0,0.0,True,True
CPGAMMA,69,pass,3.175193441506963e-11,7.372612853551175e-09,7.340860919136105e-09,7.593925488436071e-13,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,0.0,True,True
CPGAMMA,70,pass,3.383149316249501e-11,9.761068620051105e-09,9.72723712688861e-09,2.5268676040468563e-13,3.9898639947466563e-16,1.1102230246251565e-16,2.849120678966033e-15,2.3879214035814333e-16,3.2314151354739806e-11,6.350031611646045e-12,1.1200315600133578e-14,2.8936587092276927e-16,4.777539799667102e-16,1.9139969612056818e-16,0.0,0.0,True,True
CPGAMMA,71,pass,3.485889354948313e-11,6.300038712936384e-09,6.265179819386901e-09,6.465938895416912e-13,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,0.0,2.220446049250313e-16,True,True
CPGAMMA,72,pass,3.5328406866597106e-11,1.1060375948446222e-09,1.070709187978025e-09,6.066258606551855e-13,2.220446049250313e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,0.0,8.881784197001252e-16,0.0,True,True
CPGAMMA,73,pass,3.5405567366808555e-11,3.731859266054016e-11,1.9130252937316072e-12,9.237055564881302e-14,3.3306690738754696e-16,2.220446049250313e-16,8.917562868693274e-18,0.0,4.3165471197426086e-13,nan,3.049587302146011e-17,0.0,3.3328855576799204e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,True,True
CPGAMMA,74,pass,3.5500935524623856e-11,6.550725850651418e-09,6.515224915126794e-09,1.8118839761882555e-13,3.3306690738754696e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,3.3306690738754696e-16,2.220446049250313e-16,4.440892098500626e-16,1.1102230246251565e-16,True,True
CPGAMMA,75,pass,3.5615621563067634e-11,2.149236233428553e-09,2.1136206118654854e-09,2.2737367544323206e-13,3.841328297116142e-16,2.220446049250313e-16,6.739136971991438e-13,1.132178118617988e-16,7.034839377695334e-09,3.290701044988964e-13,1.5523726549819972e-12,1.139774007975685e-16,6.656255043608071e-16,2.743467977322269e-16,0.0,0.0,True,True
CPGAMMA,76,pass,3.6090463950699814e-11,3.60907970176072e-11,3.3306690738754696e-16,1.865174681370263e-14,0.0,2.220446049250313e-16,0.0,1.4362121247054466e-16,nan,1.1528999976917476e-11,0.0,2.019525714613093e-16,0.0,2.476123362873313e-16,0.0,0.0,True,True
CPGAMMA,77,pass,3.6431635486167124e-11,2.7054786189140145e-09,2.6690469834278474e-09,4.876099524153688e-13,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,78,pass,3.667943726526346e-11,8.663335604452982e-09,8.626656167187718e-09,1.2434497875801753e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,8.881784197001252e-16,2.220446049250313e-16,True,True
CPGAMMA,79,pass,3.8100300692178735e-11,3.0356336333525746e-09,2.997533332660396e-09,5.924150059399835e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,80,pass,3.9242942229122946e-11,6.3916166803679175e-09,6.3523737381387946e-09,1.3322676295501878e-13,2.220446049250313e-16,3.3306690738754696e-16,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,3.3306690738754696e-16,0.0,0.0,True,True
CPGAMMA,81,pass,4.048317236993171e-11,6.593362522622215e-09,6.552879350252283e-09,8.72191208145523e-13,4.440892098500626e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,4.440892098500626e-16,0.0,4.440892098500626e-16,5.551115123125783e-17,True,True
CPGAMMA,82,pass,4.119304897187703e-11,5.412249537428693e-09,5.371056488456816e-09,3.459454944731988e-13,2.220446049250313e-16,1.1102230246251565e-16,6.245004513516506e-16,2.1163626406917047e-16,5.417888360170764e-14,2.220446049250313e-15,1.1121627627103703e-15,2.1434404286813233e-16,5.97911307262703e-16,1.754221781707356e-16,4.440892098500626e-16,0.0,True,True
CPGAMMA,83,pass,4.212064030895135e-11,6.125877360929621e-09,6.08375672062067e-09,3.3084646133829665e-14,1.3877787807814457e-16,2.220446049250313e-16,1.214523273618262e-15,0.0,5.494271704264975e-12,nan,1.2834961904264664e-15,0.0,1.4879952279524656e-16,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,84,pass,4.2597037008818006e-11,9.839527193022946e-09,9.796930156014128e-09,3.8191672047105385e-14,3.3306690738754696e-16,1.1102230246251565e-16,3.0531133177191805e-16,1.7694179454963432e-16,2.220446049250313e-15,5.773159728050814e-15,3.276992771149026e-16,1.8522568625872373e-16,3.6430845075647834e-16,1.668953484891866e-16,4.440892098500626e-16,1.1102230990714092e-16,True,True
CPGAMMA,85,pass,4.309241852240575e-11,5.0260795525503e-11,7.168377003097248e-12,4.5341508325691393e-13,1.5265566588595902e-16,2.220446049250313e-16,6.0964688158859914e-15,0.0,3.47544215628659e-12,nan,7.098654860303284e-15,0.0,5.279009983455322e-16,2.220446049250313e-16,0.0,0.0,True,True
CPGAMMA,86,pass,4.354427929342819e-11,4.383071683378148e-11,2.864375403532904e-13,6.643574579356937e-13,3.469446951953614e-17,0.0,1.9513064124579427e-15,5.771004876232999e-17,9.980327675407352e-11,4.554578936222242e-12,6.456213207803915e-15,1.3067791211589063e-16,2.399003301602905e-16,1.3541127804738497e-16,0.0,0.0,True,True
CPGAMMA,87,pass,4.456335300773162e-11,4.4563575052336546e-11,2.220446049250313e-16,8.260059303211165e-14,4.440892098500626e-16,2.220446049250313e-16,1.4432899320127035e-15,1.6653345369377348e-16,8.881784197001252e-16,0.0,1.4433066119497423e-15,2.0026854743534788e-16,7.730684766907602e-16,2.665835984225005e-16,0.0,0.0,True,True
CPGAMMA,88,pass,4.555378296799972e-11,6.183039302776194e-09,6.1374855198081946e-09,7.682743330406083e-13,2.220446049250313e-16,0.0,0.0,0.0,nan,nan,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,True,True
CPGAMMA,89,pass,4.6290415944838514e-11,4.64610572237234e-11,1.7064127888488656e-13,2.9309887850104133e-13,5.134781488891349e-16,0.0,1.0615423470805574e-15,0.0,2.2470914018413168e-13,nan,1.0705471668508185e-15,0.0,5.261141386420329e-16,0.0,0.0,1.1102230246251565e-16,True,True
