state,local_minimum_id,status,stored_objective,cartesian_objective,objective_abs_difference,sqrt_s_abs_difference,pOut_abs_difference,qOut_abs_difference,theta_p_abs_difference,theta_gamma_abs_difference,phi_p_abs_difference,phi_gamma_abs_difference,proton_direction_distance,photon_direction_distance,proton_vector_roundtrip_distance,photon_vector_roundtrip_distance,energy_residual,momentum_residual,within_objective_tolerance,within_kinematic_tolerance
CEGAMMA,10,pass,4.945742704265399e-10,5.9355450554576805e-09,5.440970785031141e-09,5.551115123125783e-13,4.440892098500626e-16,2.220446049250313e-16,2.7755575615628914e-17,0.0,8.881784197001252e-16,nan,1.3688517499522036e-16,2.434706532108199e-16,4.469705871771525e-16,2.3147107749964964e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,11,pass,5.100249111933408e-10,8.733481937639453e-09,8.223457026446113e-09,2.5845992013273644e-13,4.440892098500626e-16,2.220446049250313e-16,1.249000902703301e-16,0.0,2.6645352591003757e-15,nan,2.339212874577972e-16,2.056749316705143e-16,7.156450615217879e-16,2.584035841999303e-16,0.0,2.105699115213149e-20,True,True
CEGAMMA,12,pass,6.84331036282515e-10,3.066670140050576e-09,2.382339103768061e-09,1.0480505352461478e-13,4.440892098500626e-16,0.0,9.71445146547012e-17,0.0,1.7763568394002505e-15,nan,1.3177495076537495e-16,2.4470586087695635e-16,5.603405214966966e-16,4.610400293991576e-17,0.0,4.098911264292785e-18,True,True
CEGAMMA,13,pass,7.662365186789089e-10,7.222298314957243e-10,4.400668718318457e-11,5.666578317686799e-13,2.220446049250313e-16,0.0,1.3877787807814457e-16,0.0,1.3322676295501878e-15,nan,1.7901648802372677e-16,2.3743249780718257e-16,4.3449888699346375e-16,1.3677266060709056e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,14,pass,8.089681147183114e-10,8.887633740073397e-09,8.078665625355086e-09,5.684341886080802e-14,0.0,2.220446049250313e-16,2.7755575615628914e-17,0.0,2.220446049250313e-15,nan,1.8832251554426227e-16,2.326490202925443e-16,4.3012228308257374e-16,2.7313528545980715e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,15,pass,8.563387776661102e-10,8.816624097462977e-10,2.5323632080187508e-11,4.583000645652646e-13,0.0,0.0,5.551115123125783e-17,0.0,0.0,nan,5.552173813354909e-17,2.314888209369005e-16,4.655448485717884e-16,1.6558918513724333e-16,8.881784197001252e-16,9.778876543521671e-18,True,True
CEGAMMA,16,pass,9.348744001158593e-10,9.835534831026393e-09,8.900660430910534e-09,2.7355895326763857e-13,0.0,0.0,1.249000902703301e-16,0.0,4.440892098500626e-16,nan,1.4339691963150592e-16,2.423298579230406e-16,3.2154149231756756e-16,7.973086378158516e-17,8.881784197001252e-16,9.778876543521671e-18,True,True
CEGAMMA,17,pass,9.521115007515846e-10,9.579456117236873e-10,5.834110972102735e-12,8.695266728864226e-13,0.0,0.0,3.469446951953614e-16,0.0,1.3322676295501878e-15,nan,3.5982969771670135e-16,2.438860437702896e-16,5.196327656571283e-16,1.260654811855117e-16,0.0,0.0,True,True
CEGAMMA,18,pass,9.66396629387134e-10,9.52307011026221e-10,1.4089618360912937e-11,2.8954616482224083e-13,4.440892098500626e-16,0.0,1.3877787807814457e-17,0.0,4.440892098500626e-16,nan,4.473487830874098e-17,4.5729442475912916e-17,4.564781115966828e-16,1.6171459177607475e-16,4.440892098500626e-16,0.0,True,True
CEGAMMA,19,pass,1.0156345764400498e-09,6.709187649889259e-09,5.693553073449209e-09,1.1013412404281553e-13,4.440892098500626e-16,0.0,1.1102230246251565e-16,0.0,0.0,nan,1.110223030958258e-16,6.042043998215012e-17,6.881507230554704e-16,1.964110700983331e-16,0.0,0.0,True,True
CEGAMMA,20,pass,1.0753818946440674e-09,1.1030685254098671e-09,2.768663076579969e-11,2.637889906509372e-13,0.0,0.0,0.0,0.0,8.881784197001252e-16,nan,1.0533024105696676e-16,2.444716318589247e-16,5.02920427659114e-16,4.224259376063781e-17,8.881784197001252e-16,9.778876543521671e-18,True,True
CEGAMMA,21,pass,1.1305328895261368e-09,3.3756768491599587e-09,2.245143959633822e-09,2.851052727237402e-13,0.0,0.0,1.1102230246251565e-16,0.0,4.440892098500626e-16,nan,1.2435787398164536e-16,1.9954490416720318e-16,2.3497402693483004e-16,2.062933979091217e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,22,pass,1.1833840574126953e-09,4.1193013444740245e-09,2.9359172870613293e-09,8.810729923425242e-13,0.0,0.0,1.1102230246251565e-16,0.0,4.440892098500626e-16,nan,1.2310189454861174e-16,2.4165672815374847e-16,5.470837429309993e-16,9.407513453973088e-17,8.881784197001252e-16,9.778876543521671e-18,True,True
CEGAMMA,23,pass,1.1910331609854552e-09,7.539470270323534e-09,6.348437109338079e-09,9.920952948050399e-13,0.0,0.0,9.71445146547012e-17,0.0,0.0,nan,9.714489279367383e-17,2.3618373367418306e-16,1.9950463067187327e-16,1.3800032929650503e-16,8.881784197001252e-16,9.778876543521671e-18,True,True
CEGAMMA,24,pass,1.208129485341658e-09,1.012169670300267e-08,8.913567217661011e-09,3.694822225952521e-13,6.661338147750939e-16,0.0,0.0,0.0,8.881784197001252e-16,nan,9.27534958561349e-17,1.7513632512765406e-16,5.212630353614748e-16,1.1215214446015087e-16,4.440892098500626e-16,0.0,True,True
CEGAMMA,25,pass,1.2282387329420885e-09,1.2628471601772162e-09,3.460842723512769e-11,8.93507490218326e-13,4.440892098500626e-16,0.0,2.220446049250313e-16,0.0,1.7763568394002505e-15,nan,3.273110650186759e-16,2.3976848970830677e-16,7.718339132618785e-16,1.1181740978059336e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,26,pass,1.2404965943346724e-09,1.278240402413644e-09,3.77438080789716e-11,5.648814749292796e-13,4.440892098500626e-16,0.0,5.551115123125783e-17,0.0,1.3322676295501878e-15,nan,1.8781296182485435e-16,7.150067028737782e-17,6.567586274394396e-16,2.2624598137792954e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,27,pass,1.2462906262555862e-09,5.976788286510271e-09,4.7304976602546844e-09,3.3573144264664734e-13,8.881784197001252e-16,0.0,8.326672684688674e-17,0.0,0.0,nan,8.327378515562308e-17,1.944127253063975e-16,5.11366940136645e-16,2.139703619055347e-16,0.0,0.0,True,True
CEGAMMA,28,pass,1.3920150587765079e-09,1.3920151697988103e-09,1.1102230246251565e-16,8.411049634560186e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,4.529709940470639e-14,8.900283396569286e-17,2.664254785315716e-17,3.5461961111257723e-16,3.158430808379085e-16,0.0,5.160802341960303e-17,True,True
CEGAMMA,29,pass,1.4210781440482378e-09,7.789319300677278e-09,6.36824115662904e-09,4.4853010194856324e-13,4.440892098500626e-16,0.0,2.7755575615628914e-17,0.0,8.881784197001252e-16,nan,1.2279261227931904e-16,2.2670260118007285e-16,5.236501450929802e-16,1.8862996878510843e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,30,pass,1.426543660976165e-09,1.365571544731381e-09,6.097211624478405e-11,3.6148861681795097e-13,0.0,0.0,1.249000902703301e-16,0.0,0.0,nan,1.249008431862361e-16,2.3486882516337706e-16,2.220598509946676e-16,1.5742061541652153e-16,4.440892098500626e-16,9.778876543521671e-18,True,True
CEGAMMA,31,pass,1.4370201695257379e-09,6.781611605610749e-09,5.344591436085011e-09,3.197442310920451e-14,4.440892098500626e-16,0.0,8.326672684688674e-17,0.0,8.881784197001252e-16,nan,1.4790839463336522e-16,1.6001142910738e-16,5.24336536520397e-16,6.508798574904909e-17,8.881784197001252e-16,6.04806316000612e-21,True,True
CEGAMMA,32,pass,1.455800924254902e-09,8.316847432965346e-09,6.8610465087104444e-09,5.608846720406291e-13,8.881784197001252e-16,0.0,8.326672684688674e-17,0.0,1.7763568394002505e-15,nan,2.317974182922282e-16,2.2033710190417679e-16,8.202557188161067e-16,1.6836810678261882e-16,4.440892098500626e-16,2.105699115213149e-20,True,True
CEGAMMA,33,pass,1.5792724905594469e-09,7.2715592436267684e-09,5.6922867530673216e-09,1.438849039914203e-13,2.220446049250313e-16,0.0,5.551115123125783e-17,0.0,4.440892098500626e-16,3.4150460237469815e-13,1.9454127051654005e-16,1.3322246029234453e-16,4.335219847896048e-16,2.7366696190087037e-16,8.881784197001252e-16,1.2468327853993558e-17,True,True
CEGAMMA,34,pass,1.6315252482357323e-09,5.070469044632375e-09,3.438943796396643e-09,4.938272013532696e-13,8.881784197001252e-16,2.220446049250313e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.5037277481300413e-16,4.47545209131181e-16,8.59734738904723e-16,2.5438405243138006e-16,8.881784197001252e-16,2.7755575615628914e-17,True,True
CEGAMMA,35,pass,1.6812148340150657e-09,1.6934227353715414e-09,1.2207901356475759e-11,6.226130722097878e-13,0.0,0.0,1.1102230246251565e-16,0.0,3.552713678800501e-15,nan,3.0546592547574925e-16,9.103563972829559e-17,4.73432592644474e-16,1.4978400854615142e-16,0.0,0.0,True,True
CEGAMMA,36,pass,1.7754573367056992e-09,1.7754573367056992e-09,0.0,2.753353101070388e-13,0.0,0.0,1.3877787807814457e-16,0.0,0.0,nan,1.3877789462175583e-16,1.974701542675364e-16,2.8679465388710217e-16,2.1976304064100556e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,37,pass,1.7773976734858365e-09,1.812101357856477e-09,3.470368437064053e-11,9.015010959956271e-13,0.0,0.0,2.7755575615628914e-17,0.0,1.3322676295501878e-15,nan,1.9899887018991953e-16,1.952394416065236e-16,6.386324825531788e-16,2.0205852091489602e-16,0.0,0.0,True,True
CEGAMMA,38,pass,1.799453142048435e-09,1.7994530310261325e-09,1.1102230246251565e-16,5.861977570020827e-14,4.440892098500626e-16,0.0,2.498001805406602e-16,0.0,8.881784197001252e-16,nan,3.130839494828256e-16,1.71712699071973e-16,7.026219993414023e-16,2.1432857474718463e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,39,pass,1.940808402878247e-09,1.9283012964166346e-09,1.2507106461612238e-11,4.405364961712621e-13,4.440892098500626e-16,0.0,2.7755575615628914e-17,0.0,0.0,nan,2.775557562855361e-17,2.4362703249280285e-16,1.1742894271289289e-16,6.107360923602459e-17,8.881784197001252e-16,9.778876543521671e-18,True,True
CEGAMMA,40,pass,2.1218269363743048e-09,1.0089377777688924e-08,7.967550841314619e-09,8.748557434046234e-13,8.881784197001252e-16,0.0,2.7755575615628914e-17,0.0,4.440892098500626e-16,nan,7.66001111644976e-17,2.3501864934690395e-16,5.132425853569936e-16,1.4512516841443406e-16,8.881784197001252e-16,9.778876543521671e-18,True,True
CEGAMMA,41,pass,2.198037529765884e-09,2.213037419984687e-09,1.4999890218803102e-11,5.040412531798211e-13,0.0,0.0,4.163336342344337e-17,0.0,4.440892098500626e-16,nan,6.4468743481546e-17,1.3145015409629282e-16,8.523566932552434e-17,1.4244567159433194e-16,0.0,2.105699115213149e-20,True,True
CEGAMMA,42,pass,2.270357346567664e-09,2.2722117520856955e-09,1.854405518031399e-12,7.931433287922118e-13,0.0,0.0,8.326672684688674e-17,0.0,1.3322676295501878e-15,nan,2.4154730095875595e-16,1.8390674399229412e-16,5.075337860420929e-16,6.753868030232479e-17,0.0,2.105699115213149e-20,True,True
CEGAMMA,43,pass,2.3751817179729073e-09,2.3705998275502793e-09,4.581890422628021e-12,1.2878587085651816e-13,0.0,0.0,5.551115123125783e-17,0.0,1.3322676295501878e-15,nan,2.38613580047251e-16,2.374610213196852e-16,5.119079871911678e-16,1.3040683824408406e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,44,pass,2.382210761986414e-09,2.3822103178972043e-09,4.440892098500626e-16,8.748557434046234e-13,0.0,0.0,2.7755575615628914e-17,0.0,4.440892098500626e-16,nan,6.611840076375825e-17,6.523105097821157e-17,5.556959221167628e-17,1.4257543201084601e-16,0.0,0.0,True,True
CEGAMMA,45,pass,2.533928844528077e-09,2.5451774021689744e-09,1.1248557640897161e-11,9.281464485866309e-13,4.440892098500626e-16,2.220446049250313e-16,5.551115123125783e-17,0.0,1.3322676295501878e-15,nan,2.46218953563071e-16,7.645155272456246e-17,6.045033748192043e-16,2.9645746573041223e-16,0.0,0.0,True,True
CEGAMMA,46,pass,2.534252807606663e-09,2.5342526965843604e-09,1.1102230246251565e-16,4.46753745109163e-13,0.0,0.0,1.457167719820518e-16,0.0,1.7763568394002505e-15,nan,1.59632266715328e-16,2.1319544952017003e-16,3.852336164941852e-16,2.3260123795582557e-16,0.0,0.0,True,True
CEGAMMA,47,pass,2.6842943423588395e-09,1.5795002750174092e-08,1.3110708407815252e-08,7.993605777301127e-15,0.0,0.0,1.1102230246251565e-16,0.0,4.440892098500626e-16,1.0436096431476471e-13,3.7834573531753446e-16,5.099499103724938e-17,4.617122155200173e-16,2.3453170013801134e-16,0.0,3.491131083249133e-17,True,True
CEGAMMA,48,pass,2.6880679904195404e-09,1.1180060766058375e-08,8.491992775638835e-09,6.252776074688882e-13,0.0,2.220446049250313e-16,3.3306690738754696e-16,0.0,4.440892098500626e-16,8.881784197001252e-16,4.554740552899809e-16,5.53516178695984e-20,4.968212454954358e-16,2.25323453062986e-16,0.0,4.147299349159998e-18,True,True
CEGAMMA,49,pass,2.714618529964241e-09,2.655332953516165e-09,5.928557644807597e-11,6.608047442568932e-13,0.0,2.220446049250313e-16,0.0,0.0,1.7763568394002505e-15,nan,3.4214094965713573e-17,1.6368983555722317e-16,8.694409141350492e-17,2.2902229699779237e-16,0.0,6.294643123391712e-19,True,True
CEGAMMA,50,pass,2.7553272996527767e-09,8.180045196759522e-09,5.4247178971067456e-09,1.3455903058456897e-13,0.0,0.0,2.7755575615628914e-16,4.440892098500626e-16,8.881784197001252e-16,2.078781591308143e-12,3.8740172414294634e-16,4.816167938743519e-16,4.056967509540304e-16,3.0653923465235135e-16,0.0,2.659005830556912e-17,True,True
CEGAMMA,51,pass,2.890216510564869e-09,9.005476697687698e-09,6.1152601871228285e-09,1.0080825063596421e-13,0.0,0.0,1.1102230246251565e-16,0.0,4.440892098500626e-16,nan,1.4562944343892033e-16,1.870419682533102e-16,3.325978855872755e-16,1.5378246563812253e-16,4.440892098500626e-16,0.0,True,True
CEGAMMA,52,pass,2.9098780052194684e-09,2.8924307393651816e-09,1.7447265854286798e-11,7.478462293875054e-13,4.440892098500626e-16,0.0,1.1102230246251565e-16,0.0,8.881784197001252e-16,nan,2.323919834155708e-16,2.141861170878471e-16,6.424189965183864e-16,1.41925649254031e-16,8.881784197001252e-16,7.282004180282826e-22,True,True
CEGAMMA,53,pass,2.919152586322582e-09,2.9115484467823194e-09,7.604139540262622e-12,6.803446694902959e-13,4.440892098500626e-16,0.0,1.942890293094024e-16,0.0,8.881784197001252e-16,nan,2.933218412143654e-16,2.4065138731863484e-16,7.168129196691646e-16,1.0562391872356507e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,54,pass,2.9334094042710035e-09,1.1021434098701377e-08,8.088024694430374e-09,6.128431095930864e-14,2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0,0.0,nan,1.1102235540206224e-16,7.873971476398037e-17,2.699716149531234e-16,1.7456052032429515e-16,0.0,0.0,True,True
CEGAMMA,55,pass,2.939307797156232e-09,2.942062482524932e-09,2.7546853686999384e-12,1.3145040611561853e-13,0.0,0.0,5.551115123125783e-17,0.0,0.0,nan,5.551115288561903e-17,6.84191191752757e-17,1.2590785551161766e-16,2.2393044443517307e-16,0.0,0.0,True,True
CEGAMMA,56,pass,2.962641576509384e-09,1.3881730320797203e-08,1.091908874428782e-08,4.263256414560601e-14,0.0,2.220446049250313e-16,2.7755575615628914e-17,0.0,4.440892098500626e-16,nan,1.0154013617934288e-16,2.4145808472217116e-16,2.702271324284275e-16,2.445323395995585e-16,0.0,9.778876543521671e-18,True,True
CEGAMMA,57,pass,3.012013749525977e-09,1.336156929543364e-08,1.0349555545907663e-08,4.867217739956686e-13,4.440892098500626e-16,0.0,2.0816681711721685e-17,0.0,2.220446049250313e-15,nan,1.1631705747361534e-16,7.797054985671092e-17,5.407998697460588e-16,1.8693824958305181e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,58,pass,3.0619679014520784e-09,1.0125725813381337e-08,7.063757911929258e-09,2.1671553440683056e-13,0.0,0.0,1.3877787807814457e-16,0.0,0.0,nan,1.387778807251225e-16,3.049663616804579e-17,5.440095898719625e-16,1.9707857861515897e-16,0.0,0.0,True,True
CEGAMMA,59,pass,3.0841901255129756e-09,1.1789309084520028e-08,8.705118959007052e-09,8.79296635503124e-14,0.0,0.0,8.326672684688674e-17,0.0,8.881784197001252e-16,nan,2.393804719872287e-16,8.412612146535709e-17,2.9273115449895117e-16,2.0471892856590264e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,60,pass,3.2878317846041227e-09,1.3581071600654582e-08,1.0293239816050459e-08,5.018208071305708e-13,0.0,0.0,8.326672684688674e-17,0.0,4.440892098500626e-16,nan,1.3737248255632873e-16,9.580071040357826e-17,3.295478829891639e-16,2.1633395914470752e-16,1.7763568394002505e-15,0.0,True,True
CEGAMMA,61,pass,3.4141547367028124e-09,3.42189254709524e-09,7.737810392427491e-12,9.14379683081279e-13,6.661338147750939e-16,0.0,1.6653345369377348e-16,0.0,4.440892098500626e-16,nan,1.8049475265308786e-16,9.763899329509645e-17,7.113164282209954e-16,1.5239039223318631e-16,4.440892098500626e-16,0.0,True,True
CEGAMMA,62,pass,3.460456698967107e-09,1.154905893141489e-08,8.088602232447784e-09,1.8207657603852567e-13,4.440892098500626e-16,0.0,5.551115123125783e-17,0.0,4.440892098500626e-16,nan,1.530233959532558e-16,4.624388131682679e-17,5.44820135767373e-16,2.3955878903569343e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,63,pass,3.5346769955424406e-09,1.087678602740283e-08,7.342109031860389e-09,4.050093593832571e-13,2.220446049250313e-16,0.0,1.1102230246251565e-16,0.0,4.440892098500626e-16,4.085620730620576e-14,2.703298893309027e-16,3.341129401378468e-17,5.019204097271331e-16,2.5974130735694404e-16,0.0,1.9515733035758736e-18,True,True
CEGAMMA,64,pass,3.875250675910991e-09,4.111927021099859e-09,2.366763451888687e-10,3.090860900556436e-13,2.220446049250313e-16,2.220446049250313e-16,1.8041124150158794e-16,0.0,6.217248937900877e-15,nan,2.583515233846515e-16,1.4142235289122872e-16,5.242884237828146e-16,2.824058255639748e-16,4.440892098500626e-16,0.0,True,True
CEGAMMA,65,pass,3.927777991741266e-09,3.948454452284977e-09,2.0676460543711528e-11,5.6710192097853e-13,2.220446049250313e-16,0.0,3.885780586188048e-16,0.0,0.0,nan,3.608225137997451e-16,2.145315854192382e-17,7.261751517620582e-16,1.5305685740075034e-16,4.440892098500626e-16,0.0,True,True
CEGAMMA,66,pass,3.960142436199021e-09,3.971056261597994e-09,1.0913825398972676e-11,7.558398351648066e-13,0.0,0.0,0.0,0.0,0.0,nan,0.0,6.778867437027868e-17,4.677105364172861e-16,1.8367499194968873e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,67,pass,3.990509478413173e-09,4.119336982633115e-09,1.288275042199416e-10,9.43689570931383e-13,2.220446049250313e-16,0.0,1.3877787807814457e-17,0.0,7.105427357601002e-15,nan,2.1611062248624075e-16,2.0029660731899033e-16,4.596460756922437e-16,1.6657965016332012e-16,0.0,0.0,True,True
CEGAMMA,68,pass,4.0052412497715295e-09,7.547450664446842e-09,3.5422094146753125e-09,1.5898393712632242e-13,2.220446049250313e-16,0.0,5.551115123125783e-17,0.0,4.440892098500626e-16,nan,1.7090732007515787e-16,7.721982764979396e-18,2.944887307400515e-16,2.4542261427942336e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,69,pass,4.0315040195082474e-09,4.063612335514222e-09,3.21083160059743e-11,2.6911806116913795e-13,0.0,0.0,5.551115123125783e-17,0.0,0.0,nan,5.551115288561903e-17,9.470744375044093e-17,8.169841181477574e-17,1.8772271288307335e-16,0.0,6.04806316000612e-21,True,True
CEGAMMA,70,pass,4.112160723046543e-09,4.1121606120242404e-09,1.1102230246251565e-16,3.064215547965432e-13,0.0,0.0,1.1102230246251565e-16,0.0,8.881784197001252e-16,1.4654943925052066e-13,2.938448613745586e-16,3.082872695355327e-17,5.729890931519725e-16,1.4366700012624664e-16,0.0,5.2475385153720977e-17,True,True
CEGAMMA,71,pass,4.2250329901349915e-09,4.215351179226445e-09,9.68181090854614e-12,7.904787935331115e-13,4.440892098500626e-16,0.0,5.551115123125783e-17,0.0,1.3322676295501878e-15,nan,2.1722263130397589e-16,2.3523050691945935e-16,6.515141087679804e-16,1.130113516993502e-16,8.881784197001252e-16,1.1102230246251565e-16,True,True
CEGAMMA,72,pass,4.769764472278837e-09,1.2909666335936265e-08,8.139901863657428e-09,6.927791673660977e-14,8.881784197001252e-16,0.0,2.7755575615628914e-17,0.0,1.7763568394002505e-15,nan,1.8424854011731853e-16,2.3728355673200202e-17,7.022009783614247e-16,1.1327325698319027e-16,4.440892098500626e-16,0.0,True,True
CEGAMMA,73,pass,4.7890588161791925e-09,9.028511493980318e-09,4.2394526778011254e-09,8.020251129892131e-13,4.440892098500626e-16,2.220446049250313e-16,1.3183898417423734e-16,0.0,8.881784197001252e-16,nan,1.4608802550599778e-16,2.2292980482842477e-16,5.737084865119032e-16,2.7366787882726597e-16,8.881784197001252e-16,0.0,True,True
CEGAMMA,74,pass,4.810782550102033e-09,1.029743501579361e-08,5.486652465691577e-09,1.3145040611561853e-13,0.0,0.0,4.163336342344337e-16,0.0,8.881784197001252e-16,nan,4.537214067027539e-16,8.760075257052251e-17,5.429350310967274e-16,1.2018394063467591e-16,0.0,0.0,True,True
CEGAMMA,75,pass,4.9102848453941306e-09,8.858142774847977e-09,3.947857929453846e-09,1.5587531265737198e-13,0.0,0.0,1.1102230246251565e-16,0.0,4.440892098500626e-16,nan,1.3894067761221282e-16,2.1699099790044778e-16,2.261155958919015e-16,1.4851367478940207e-16,0.0,0.0,True,True
CEGAMMA,76,pass,4.911220652381587e-09,4.9211358321699095e-09,9.915179788322348e-12,8.810729923425242e-13,0.0,0.0,2.220446049250313e-16,0.0,0.0,nan,2.4825341541720893e-16,7.539470883993637e-17,5.571214588516975e-16,2.1096162969957737e-16,0.0,0.0,True,True
CEGAMMA,77,pass,5.029191951777534e-09,1.4906725520624775e-08,9.877533568847241e-09,4.769518113789672e-13,4.440892098500626e-16,2.220446049250313e-16,7.979727989493313e-17,0.0,4.440892098500626e-16,nan,7.64066433232334e-17,1.2188782613999709e-16,4.755674092931764e-16,2.9258589378403756e-16,0.0,0.0,True,True
CEGAMMA,78,pass,5.084159093726726e-09,5.084158982704423e-09,1.1102230246251565e-16,2.318145675417327e-13,0.0,3.3306690738754696e-16,4.440892098500626e-16,0.0,0.0,1.3589129821411916e-13,4.002966051663466e-16,9.036741934656087e-17,5.59507482961528e-16,2.4975925996536114e-16,0.0,4.401860820524119e-17,True,True
CEGAMMA,79,pass,5.137351322126449e-09,1.145262451540674e-08,6.315273193280291e-09,9.525713551283843e-13,0.0,0.0,5.551115123125783e-17,0.0,8.881784197001252e-16,4.18332035678759e-13,3.633782562961053e-16,1.7966384898318308e-16,5.292670420471023e-16,2.6755579218810483e-16,0.0,1.6154612370950238e-17,True,True
CEGAMMA,80,pass,5.3051176784890686e-09,5.305117567466766e-09,1.1102230246251565e-16,9.556799795973347e-13,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.451828666650725e-17,1.4526172914154867e-16,0.0,6.938893903907228e-17,True,True
CEGAMMA,81,pass,5.417999049406319e-09,1.2661188542040236e-08,7.243189492633917e-09,3.907985046680551e-13,0.0,0.0,1.3877787807814457e-17,0.0,8.881784197001252e-16,nan,1.1188630228279524e-16,1.268853674198797e-16,8.092071311423672e-17,7.063510162556675e-17,4.440892098500626e-16,0.0,True,True
